"YYYYMM","Diesel","Natural gas","Flaring","Cold-vent CO¿"
200001,,,,
200002,,,,
200003,,,,
200004,,,,
200005,,,,
200006,,,,
200007,,,,
200008,,,,
200009,,,,
200010,,,,
200011,,,,
200012,,,,
200101,,,,
200102,,,,
200103,,,,
200104,,,,
200105,,,,
200106,,,,
200107,,,,
200108,,,,
200109,,,,
200110,,,,
200111,,,,
200112,,,,
200201,,,,
200202,,,,
200203,,,,
200204,,,,
200205,,,,
200206,,,,
200207,,,,
200208,,,,
200209,,,,
200210,,,,
200211,,,,
200212,,,,
200301,,,,
200302,,,,
200303,,,,
200304,,,,
200305,,,,
200306,,,,
200307,,,,
200308,,,,
200309,,,,
200310,,,,
200311,,,,
200312,,,,
200401,,,,
200402,,,,
200403,,,,
200404,,,,
200405,,,,
200406,,,,
200407,,,,
200408,,,,
200409,,,,
200410,,,,
200411,,,,
200412,,,,
200501,,,,
200502,,,,
200503,,,,
200504,,,,
200505,,,,
200506,,,,
200507,,,,
200508,,,,
200509,,,,
200510,,,,
200511,,,,
200512,,,,
200601,,,,
200602,,,,
200603,,,,
200604,,,,
200605,,,,
200606,,,,
200607,,,,
200608,,,,
200609,,,,
200610,,,,
200611,,,,
200612,,,,
200701,,,,
200702,,,,
200703,,,,
200704,,,,
200705,,,,
200706,,,,
200707,,,,
200708,,,,
200709,,,,
200710,,,,
200711,,,,
200712,,,,
200801,,,,
200802,,,,
200803,,,,
200804,,,,
200805,,,,
200806,,,,
200807,,,,
200808,,,,
200809,,,,
200810,,,,
200811,,,,
200812,,,,
200901,,,,
200902,,,,
200903,,,,
200904,,,,
200905,,,,
200906,,,,
200907,,,,
200908,,,,
200909,,,,
200910,,,,
200911,,,,
200912,,,,
201001,,,,
201002,,,,
201003,,,,
201004,,,,
201005,,,,
201006,,,,
201007,,,,
201008,,,,
201009,,,,
201010,,,,
201011,,,,
201012,,,,
201101,,,,
201102,,,,
201103,,,,
201104,,,,
201105,,,,
201106,,,,
201107,,,,
201108,,,,
201109,,,,
201110,,,,
201111,,,,
201112,,,,
201201,,,,
201202,,,,
201203,,,,
201204,,,,
201205,,,,
201206,,,,
201207,,,,
201208,,,,
201209,,,,
201210,,,,
201211,,,,
201212,,,,
201301,,,,
201302,,,,
201303,,,,
201304,,,,
201305,,,,
201306,,,,
201307,,,,
201308,,,,
201309,,,,
201310,,,,
201311,,,,
201312,,,,
201401,,,,
201402,,,,
201403,,,,
201404,,,,
201405,,,,
201406,,,,
201407,,,,
201408,,,,
201409,,,,
201410,,,,
201411,,,,
201412,,,,
201501,,,,
201502,,,,
201503,,,,
201504,,,,
201505,,,,
201506,,,,
201507,,,,
201508,,,,
201509,,,,
201510,,,,
201511,,,,
201512,,,,
201601,0,12.285749,0.052134,0
201602,0,11.910700,0.112506,0
201603,0,12.942313,0.041892,0
201604,0,12.974191,0.049811,0
201605,0,13.533081,0.299314,0
201606,10.019102,1.272242,0.300769,0
201607,0,0,0,0
201608,0,0,0,0
201609,0,0,0,0
201610,0,0,0,0
201611,0,0,0,0
201612,0,0,0,0
201701,0,0,0,0
201702,0,0,0,0
201703,0,0,0,0
201704,0,0,0,0
201705,0,0,0,0
201706,0,0,0,0
201707,0,0,0,0
201708,0,0,0,0
201709,0,0,0,0
201710,0,0,0,0
201711,0,0,0,0
201712,0,0,0,0
201801,0,0,0,0
201802,0,0,0,0
201803,0,0,0,0
201804,0,0,0,0
201805,0,0,0,0
201806,0,0,0,0
201807,0,0,0,0
201808,0,0,0,0
201809,0,0,0,0
201810,0,0,0,0
201811,0,0,0,0
201812,0,0,0,0
201901,0,0,0,0
201902,0,0,0,0
201903,0,0,0,0
201904,0,0,0,0
201905,0,0,0,0
201906,0,0,0,0
201907,0,0,0,0
201908,0,0,0,0
201909,0,0,0,0
201910,0,0,0,0
201911,0,0,0,0
201912,0,0,0,0
202001,0,0,0,0
202002,0,0,0,0
202003,0,0,0,0
202004,0,0,0,0
202005,0,0,0,0
202006,0,0,0,0
202007,0,0,0,0
202008,0,0,0,0
202009,0,0,0,0
202010,0,0,0,0
202011,0,0,0,0
202012,0,0,0,0
202101,0,0,0,0
202102,0,0,0,0
202103,0,0,0,0
202104,0,0,0,0
202105,0,0,0,0
202106,0,0,0,0
202107,0,0,0,0
202108,0,0,0,0
202109,0,0,0,0
202110,0,0,0,0
202111,0,0,0,0
202112,0,0,0,0
202201,0,0,0,0
202202,0,0,0,0
202203,0,0,0,0
202204,0,0,0,0
202205,0,0,0,0
202206,0,0,0,0
202207,0,0,0,0
202208,0,0,0,0
202209,0,0,0,0
202210,0,0,0,0
202211,0,0,0,0
202212,0.652266,0,3.186529,0
202301,0,2.542405,13.293040,0
202302,0,0.069625,0.223092,0
202303,0,3.704509,1.914267,0
202304,0,11.003978,0.999354,0
202305,0,13.117763,1.083573,0
202306,14.384365,6.573168,0.957939,0
202307,1.308193,13.149025,0.911929,0
202308,0,15.817490,0.223987,0
202309,1.046136,13.044001,0.541923,0
202310,1.307670,10.963014,0.853397,0
202311,1.307670,10.669694,0.455008,0
202312,0.931061,14.119828,0.213950,0
202401,0,14.962757,0.560815,0
202402,0,8.784766,1.166090,0
202403,0,15.492496,0.141009,0
202404,0,14.421688,0.102326,0
202405,0,10.077174,0.870474,0
202406,3.282251,11.675190,3.644974,0
202407,0,13.511491,0.419547,0
202408,0,12.579243,0.253084,0
202409,0,0,0,0
202410,0,12.885332,0.775705,0
202411,0,11.132919,0.997293,0
202412,7.864325,15.244901,0.709320,0
202501,0,13.683819,0.720663,0
202502,0,13.501075,1.535681,0
