"Year","Coal","Oil","Gas","Cement"
1950,0.003715,0.263757,0,0
1951,0.003712,0.278416,0,0
1952,0.010992,0.304112,0,0
1953,0.007328,0.359072,0,0
1954,0.003664,0.439680,0,0
1955,0,0.450672,0,0
1956,0.014656,0.641200,0,0.018171
1957,0.003664,0.780432,0,0.032709
1958,0.003647,0.722017,0,0.039787
1959,0.003664,0.787760,0,0.039977
1960,0,0.842720,0,0.043611
1961,0,0.817072,0,0.047246
1962,0,0.857376,0,0.047246
1963,0,0.937984,0,0.047246
1964,0,0.963632,0,0.036343
1965,0,1.102864,0,0.047246
1966,0.003664,1.190800,0,0.047246
1967,0,1.271408,0,0.090857
1968,0.003664,1.502240,0,0.116297
1969,0.003664,1.546208,0,0.119931
1970,0,1.571856,0,0.130834
1971,0.003664,1.729408,0,0.150461
1972,0.007328,2.187408,0,0.211201
1973,0.003664,2.271680,0,0.228188
1974,0,1.755056,0,0.173709
1975,0,1.674448,0,0.316378
1976,0,1.952912,0,0.534772
1977,0.003664,2.128784,0,0.567666
1978,0,2.253360,0,0.591661
1979,0,2.436560,0,0.608882
1980,0,2.590448,0,0.670199
1981,0,2.528160,0,0.567494
1982,0,2.568464,0,0.588741
1983,0,2.627088,0,0.524260
1984,0.139232,2.616096,0,0.479229
1985,0.197856,2.572128,0,0.375010
1986,0.146560,2.967840,0,0.491667
1987,0.399732,3.293202,0,0.492020
1988,0.241824,3.451488,0,0.504247
1989,0.197856,3.620032,0,0.611847
1990,0.231740,3.697129,0.001815,0.667664
1991,0.231740,4.226679,0.001467,0.628941
1992,0.062116,4.718165,0.001918,0.685507
1993,0.074061,4.881935,0.001602,0.746879
1994,0.064505,5.101022,0.001704,0.783776
1995,0.047781,5.021979,0.001541,0.751019
1996,0.043003,5.318830,0.001378,0.810857
1997,0.045392,5.436629,0.001101,0.780066
1998,0.062116,5.757052,0.000836,0.739513
1999,0.071672,6.008646,0.000917,0.740096
2000,0.117065,6.185417,0.001672,0.762708
2001,0.126621,6.066192,0.000166,0.745044
2002,0.126621,6.225897,0.000419,0.765985
2003,0.126621,6.611956,0.000731,0.750984
2004,0.137379,6.763829,0.000947,0.807692
2005,0.152322,6.937909,0.000967,0.788178
2006,0.150668,7.128925,0.001166,0.821001
2007,0.118531,7.457110,0.001106,0.812413
2008,0.110640,7.679455,0.000537,0.818201
2009,0.058840,7.651272,0.001139,0.673105
2010,0.070807,7.410295,0.000738,0.555051
2011,0.030575,7.189052,0.000909,0.546044
2012,0.001202,6.732274,0.000549,0.504536
2013,0.001202,5.810995,0.000790,0.752293
2014,0.009148,5.934441,0.000407,0.973762
2015,0.014687,6.049267,0.000398,0.877127
2016,0.001951,6.451165,0.000394,0.883247
2017,0.011694,6.518257,0.000418,0.922877
2018,0.053850,6.401893,0.000223,0.848163
2019,0.068051,6.441817,0.000226,0.789212
2020,0.055947,5.944856,0.000220,0.882317
2021,0.158996,5.894500,0.000299,0.878807
2022,0.122667,6.047453,0.000271,0.879605
2023,0.101157,6.126468,0.000183,0.938187
2024,0.057216,6.281647,0.000183,0.938187
