"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,827.036130,425.765110,2.047570,287.946887,110.383851,0.892713
1991,783.816139,388.680821,1.682120,275.741690,117.016623,0.694885
1992,726.782561,358.494163,1.518857,249.036232,116.758830,0.974480
1993,711.833684,371.527750,1.520304,219.070077,118.660739,1.054814
1994,671.959662,353.515342,1.733721,192.054484,123.650429,1.005687
1995,661.352845,346.055342,1.907450,190.093246,122.438713,0.858093
1996,658.940927,345.819929,1.953456,186.544536,123.272898,1.350107
1997,641.619792,334.812421,1.951425,175.551901,127.533472,1.770573
1998,617.776692,318.099105,2.106401,164.932337,131.535771,1.103078
1999,592.585895,288.638019,2.151636,169.079596,131.855974,0.860669
2000,546.095760,247.494354,2.133178,161.631185,134.012738,0.824305
2001,520.415642,219.202602,2.227239,160.330746,138.154029,0.501026
2002,511.219738,212.422958,2.153774,154.992015,141.102775,0.548217
2003,505.311671,207.391005,2.104435,150.650353,144.238084,0.927795
2004,488.447043,199.316339,2.588603,143.784769,142.117460,0.639873
2005,510.733490,216.315602,2.529219,147.035310,144.260100,0.593259
2006,516.478098,223.480961,2.527380,143.987336,145.763619,0.718802
2007,498.005567,206.375974,2.306793,144.408206,144.129485,0.785109
2008,502.997050,205.367690,2.401214,143.840593,150.772754,0.614800
2009,477.903746,183.017889,2.194027,137.026776,155.075822,0.589231
2010,471.303137,171.906721,2.371268,134.185737,162.221855,0.617555
2011,465.380241,167.209862,2.253327,131.666277,163.877004,0.373771
2012,463.162150,162.640941,2.453236,129.200285,168.390141,0.477548
2013,448.916595,141.203089,2.377714,129.792657,175.251650,0.291485
2014,452.088472,142.075325,2.670145,132.679977,174.217327,0.445699
2015,452.257378,138.319391,2.008435,134.643867,176.894440,0.391245
2016,437.375028,124.901451,1.459525,133.151007,177.534971,0.328074
2017,433.794947,116.077523,2.604999,136.389178,178.372831,0.350417
2018,432.360115,109.292428,2.533967,139.881434,180.137473,0.514813
2019,424.856710,100.309728,2.419569,139.930509,181.628335,0.568568
2020,404.397236,80.818512,2.103192,139.182949,181.719947,0.572635
2021,413.168098,86.036239,2.462394,141.105818,183.054941,0.508706
2022,411.083203,78.545603,2.455847,143.577775,185.569632,0.934345
2023,397.347809,66.104851,1.984130,141.746340,187.152722,0.359767
2024,395.897536,62.923233,2.156533,145.328156,185.169999,0.319615
