"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,6.622361,5.745643,0.763957,0.006969,0.105791,
1991,6.121668,5.287162,0.718973,0.006255,0.109278,
1992,6.830783,5.958838,0.753548,0.005632,0.112765,
1993,6.384346,5.546558,0.714968,0.006567,0.116253,
1994,6.403762,5.543311,0.733210,0.007502,0.119739,
1995,6.424490,5.506134,0.786692,0.008437,0.123228,
1996,7.012837,5.967696,0.908910,0.009515,0.126715,
1997,6.533180,5.628631,0.765708,0.008635,0.130205,
1998,6.727159,5.857667,0.726237,0.009563,0.133692,
1999,6.514733,5.763525,0.619895,0.010395,0.120918,
2000,7.136217,6.408057,0.591175,0.011890,0.125095,
2001,9.101758,7.117147,0.596529,0.015052,0.129259,1.243770
2002,10.160784,6.856055,0.666143,0.017623,0.133423,2.487541
2003,10.563230,5.796506,0.877616,0.020195,0.137602,3.731311
2004,12.693834,6.575958,0.980568,0.020462,0.141766,4.975081
2005,14.264171,6.834444,1.044426,0.020729,0.145720,6.218852
2006,17.848114,8.162210,1.173817,0.022026,0.150107,8.339954
2007,19.561253,8.114038,1.269839,0.023323,0.154271,9.999782
2008,21.946557,8.722994,1.382590,0.024370,0.158451,11.658152
2009,25.682517,10.582772,1.589888,0.030704,0.162631,13.316522
2010,29.334849,12.441780,1.646676,0.030508,0.240991,14.974892
2011,27.552960,11.499923,1.234277,0.030456,0.277601,14.510703
2012,27.152281,11.017258,1.268808,0.025950,0.329562,14.510703
2013,28.251287,11.972126,1.456615,0.030599,0.281244,14.510703
2014,33.045548,12.540657,1.856188,0.035344,0.283502,18.329858
2015,38.435085,14.648459,1.619716,0.033766,0.302223,21.830920
2016,43.264083,15.867514,1.748749,0.033782,0.282094,25.331946
2017,46.882629,15.924073,1.812779,0.033559,0.279210,28.833008
2018,46.915604,16.614623,1.469336,0.033193,0.283536,28.514916
2019,52.811940,16.236244,1.602111,0.032493,0.274617,34.666474
2020,58.674694,15.878777,2.026873,0.032509,0.279722,40.456814
2021,65.738454,17.183371,3.250080,0.032524,0.269138,45.003340
2022,67.114189,16.236603,3.677198,0.032539,0.321510,46.846339
