"YYYYMM","Natural gas","Oil","Others"
202304,82.225620,1060.920000,
202305,189.409984,980.712000,
202306,181.784593,716.004000,
202307,347.983263,1333.764000,
202308,368.869585,1329.912000,
202309,213.816718,881.676000,
202310,101.775097,452.700000,
202311,245.915067,1148.688000,
202312,381.910668,1579.248000,
202401,293.420845,1192.788000,
202402,156.878425,608.544000,
202403,251.104570,1022.004000,
202404,140.708192,742.284000,
202405,101.490704,527.760000,
202406,102.077188,590.040000,
202407,158.983719,685.692000,
202408,133.854412,690.516000,
202409,0,0,
202410,0,4.284000,
202411,0,0,
202412,47.253876,188.028000,
202501,216.547112,918.072000,
202502,149.321048,589.464000,
202503,175.411560,791.676000,
202504,246.744285,1060.344000,
202505,265.678290,1021.932000,
202506,162.156897,672.192000,
202507,136.350220,581.796000,
202508,139.548061,608.040000,
202509,110.727965,430.668000,
202510,174.389160,637.236000,
202511,160.484546,586.260000,
202512,167.384341,642.276000,
202601,191.261852,833.184000,
202602,288.053886,699.732000,
202603,327.547800,735.480000,
202604,362.600106,683.388000,
202605,232.315088,544.896000,
202606,183.269832,527.400000,
