"YYYYMM","Diesel","Natural gas","Flaring"
201001,0,9.555136,0.353608
201002,0,6.288074,0.865922
201003,0,7.789242,1.633092
201004,0,8.532079,0.753279
201005,0,5.550270,1.011138
201006,8.668592,9.277192,0.592290
201007,0,9.462957,0.585702
201008,0,9.273414,0.326377
201009,0,9.153936,0.377303
201010,0,9.551229,0.505489
201011,0,8.001040,0.669015
201012,8.040759,7.835028,0.524707
201101,0,9.884301,0.427046
201102,0,8.674132,0.435210
201103,0,8.615353,1.468522
201104,0,8.550786,0.877051
201105,0,2.266625,0.877999
201106,7.993089,8.603095,0.630348
201107,0,8.960103,0.637809
201108,0,9.786586,0.527918
201109,0,9.394351,0.555445
201110,0,10.001884,0.504228
201111,0,8.175914,0.758521
201112,3.087703,8.089573,0.558296
201201,0,8.793101,0.725292
201202,0,8.238952,0.620193
201203,0,8.609577,1.013029
201204,0,8.823698,0.515078
201205,0,9.836967,0.544158
201206,4.390498,8.672248,0.668748
201207,0,9.724660,0.426900
201208,0,9.898583,0.403689
201209,0,8.662707,2.155241
201210,0,9.650615,0.522183
201211,0,9.308518,0.630517
201212,6.662939,7.736380,0.587603
201301,0.947979,9.491061,0.513231
201302,0.595873,8.883003,0.622235
201303,0.709630,9.817371,0.502181
201304,0,9.725832,0.455297
201305,2.976654,9.955667,0.474889
201306,3.179793,8.524463,0.503016
201307,2.784350,9.576339,0.473284
201308,5.628287,8.115270,0.787997
201309,7.369860,0,0.203588
201310,7.302148,0,0
201311,6.763154,5.104147,1.532892
201312,1.449054,7.985753,0.702290
201401,0,10.421442,0.618309
201402,0,8.994061,0.552491
201403,1.083405,9.059877,0.543022
201404,1.137575,9.175233,0.520724
201405,1.977214,8.479673,0.508982
201406,0.400860,8.949724,0.480983
201407,0.696088,9.530421,0.506851
201408,1.998882,8.394512,0.868598
201409,4.509672,4.243342,0.986000
201410,3.298967,6.166853,0.944490
201411,0.325021,9.743532,0.518117
201412,0,9.943399,0.582097
201501,0,10.056501,0.551343
201502,1.270292,7.909438,0.816959
201503,0.541702,9.878829,0.555324
201504,0,9.698357,0.494597
201505,4.609887,6.756039,0.548339
201506,1.931169,8.394708,0.462721
201507,2.686844,8.807641,0.576847
201508,0,9.900975,0.487663
201509,2.440369,7.308631,1.044288
201510,0.579622,9.539978,0.694160
201511,0.560662,9.689709,0.480151
201512,0.501075,9.919721,0.499365
201601,1.048194,9.607601,1.253490
201602,0.514617,9.077451,0.456671
201603,0.831513,9.673216,0.555082
201604,3.001031,8.613657,0.626307
201605,1.752407,8.519011,0.909858
201606,4.425708,6.159131,0.444968
201607,2.735597,8.455571,0.681091
201608,1.218830,8.469210,0.595285
201609,4.734479,0.704775,0.875604
201610,2.283275,7.868062,0.749270
201611,2.673301,7.705741,0.759679
201612,1.928460,8.639650,1.306526
201701,1.914918,10.158327,0.939025
201702,3.502106,6.708119,0.565000
201703,1.224247,10.562551,0.687636
201704,2.215563,9.876879,0.775065
201705,2.096388,9.466400,0.475607
201706,2.253482,9.497177,0.669477
201707,2.686844,9.083522,0.492652
201708,1.543852,9.960226,0.590903
201709,1.240498,8.928764,0.930644
201710,3.380223,8.669565,0.571805
201711,4.596344,4.129175,0.658226
201712,0.701505,10.305347,0.615570
201801,1.091530,10.117866,0.595841
201802,2.210687,8.453896,0.834956
201803,5.769130,7.368830,0.592892
201804,3.642948,5.026892,0.427269
201805,4.035683,6.524469,0.789116
201806,4.850945,7.578241,0.624915
201807,0.406277,9.744026,0.525539
201808,3.542733,9.066972,0.508166
201809,4.184651,7.907374,0.574663
201810,7.619044,4.809854,0.424768
201811,1.454471,10.277935,0.420734
201812,0.622958,10.655819,0.447736
201901,3.999118,5.224654,0.457846
201902,1.416552,8.426764,0.669533
201903,0.297936,10.506283,0.422139
201904,0.693379,10.177026,0.460372
201905,2.199312,9.423686,0.453495
201906,2.689552,7.243355,0.497172
201907,1.503224,10.423667,0.531967
201908,0.943645,10.389075,0.597535
201909,1.744282,9.694096,0.455641
201910,2.724763,9.345782,0.432003
201911,2.315778,8.609416,0.451235
201912,2.739660,9.276739,0.470426
202001,3.228546,8.896736,0.588437
202002,2.749139,8.557624,0.438037
202003,3.189273,9.071890,0.463735
202004,3.014574,8.852698,0.451491
202005,3.363972,8.969644,0.425696
202006,3.772957,6.409423,0.357895
202007,4.634264,3.022333,0.340251
202008,14.265461,2.367927,0.414061
202009,4.653223,7.818824,0.605047
202010,4.119646,8.839304,0.548856
202011,0.341272,10.303734,0.454629
202012,0.395172,10.277996,0.453636
202101,0.368358,10.705623,0.522528
202102,0,10.263169,0.422471
202103,0.685253,10.473785,0.560644
202104,0,11.204158,0.450290
202105,0.384609,11.037236,0.539104
202106,0.205847,10.987187,0.473739
202107,0.295228,11.100757,0.470548
202108,0,11.137522,0.442382
202109,0,10.588748,0.491879
202110,0.966939,11.062182,0.533462
202111,1.061737,9.613712,0.683813
202112,0.544411,11.054252,0.536639
202201,1.356964,11.029750,0.534697
202202,1.107781,9.751652,0.465084
202203,1.486973,10.580400,0.785359
202204,1.381341,10.334043,0.507875
202205,2.745077,9.855882,0.591601
202206,0.934437,10.118866,0.569747
202207,1.893250,9.408317,1.303236
202208,1.199871,11.246219,0.599270
202209,0.352107,11.303028,0.539886
202210,1.522184,10.905439,0.867692
202211,0.167928,12.274044,0.512058
202212,1.465305,10.642312,0.878725
202301,0,11.868552,0.490589
202302,0,10.721209,0.440641
202303,0.715047,10.683108,0.466795
202304,1.083405,9.336530,0.447292
202305,5.779964,2.289525,1.089156
202306,0.189596,10.529708,0.528609
202307,3.735038,5.827338,0.822366
202308,0.270851,11.131802,0.658495
202309,0.758383,10.654600,0.637017
202310,1.771367,10.062334,1.378191
202311,1.310920,10.766098,0.511969
202312,0.690670,11.958868,0.657146
