"YYYYMM","Diesel","Natural gas","Flaring"
201001,0,69.717930,11.945833
201002,0,65.618835,8.182438
201003,0,72.845456,4.436102
201004,0,62.268431,6.298056
201005,0,56.413907,6.788978
201006,13.592134,38.212007,2.574805
201007,0,48.354738,8.257499
201008,0,60.047621,11.140548
201009,0,56.644481,7.103368
201010,0,63.500863,4.664441
201011,0,59.072815,4.102287
201012,8.108615,42.000852,5.754343
201101,0,44.789253,12.873957
201102,0,43.099214,4.241083
201103,0,55.019126,7.797902
201104,0,44.970415,12.020537
201105,0,29.474891,12.940370
201106,6.442702,54.722989,5.694205
201107,0,52.670032,8.078695
201108,0,48.928128,5.615500
201109,0,46.687946,8.407915
201110,0,49.997410,8.676465
201111,0,49.595207,13.961335
201112,4.409349,65.065596,2.487919
201201,0,55.911197,11.426558
201202,0,54.607298,8.000540
201203,0,61.503440,10.727655
201204,0,63.440868,2.692508
201205,0,63.239517,5.168829
201206,6.410633,59.343811,4.513897
201207,0,61.815760,5.825615
201208,0,63.584514,2.873128
201209,0,61.371262,13.428280
201210,0,46.270594,14.068900
201211,0,55.193951,10.758001
201212,7.265770,54.910620,5.144029
201301,0,62.622773,13.166072
201302,0,61.911394,5.451241
201303,0,70.963799,5.194358
201304,0,62.037910,11.501469
201305,0,67.151929,11.418665
201306,5.803003,69.925320,8.430791
201307,0,72.380656,4.267996
201308,0,67.391894,17.263724
201309,0,66.040266,11.224649
201310,0,69.059593,5.819383
201311,0,65.585533,6.956974
201312,5.856181,67.437784,7.827531
201401,0,68.892081,7.345305
201402,0,62.065961,5.527813
201403,0,71.880227,5.715505
201404,0,68.321491,5.919345
201405,0,64.683303,7.657067
201406,5.463702,48.326586,8.212954
201407,0,71.491128,6.684872
201408,0,76.546885,7.590396
201409,0,70.113134,8.465635
201410,0,73.139682,7.528188
201411,0,68.518135,9.113812
201412,3.724177,74.522208,3.448162
201501,0,74.204297,5.696471
201502,0,66.545234,5.278951
201503,0,73.277704,10.108402
201504,0,66.580449,8.983810
201505,0,70.254380,7.509612
201506,2.436408,71.392377,6.316222
201507,0,72.919789,5.386615
201508,0,50.850786,6.163065
201509,0,50.349070,8.835946
201510,0,69.623691,3.223503
201511,0,66.071324,8.122166
201512,5.021087,69.594211,5.712979
201601,0.062104,68.934514,4.851898
201602,0.862141,63.276123,2.331637
201603,0.512306,63.164400,6.982365
201604,0.210571,61.179009,6.450974
201605,0.340169,68.348858,5.668571
201606,0.046773,62.227975,5.371215
201607,0.034546,63.757042,6.097800
201608,1.043792,63.767879,3.434221
201609,0.772472,61.296794,8.237125
201610,0.042340,72.060173,4.168112
201611,0.427605,73.374769,5.488581
201612,0,76.019531,2.517069
201701,0,76.770855,4.202698
201702,0.240972,66.593863,3.742164
201703,0.582909,75.739927,3.718826
201704,0.151977,72.923951,3.567742
201705,0.785975,69.981394,5.055110
201706,4.504663,44.906026,5.193155
201707,0.374106,75.402938,2.326034
201708,0.441882,73.125396,4.573472
201709,0.420144,67.956116,6.515147
201710,0.547492,69.322391,5.854479
201711,0.155947,72.037762,8.276469
201712,0.971695,68.101915,2.655389
201801,0,73.928652,2.560156
201802,0.423355,63.109388,1.893331
201803,0.294084,75.011711,2.101398
201804,0.617181,73.773263,2.496016
201805,0.177328,75.315181,5.111999
201806,0.169197,73.489183,5.155557
201807,0.398518,73.070050,3.337391
201808,0.528672,74.661433,2.656102
201809,0.154763,65.837094,6.184532
201810,1.063358,76.986923,2.046819
201811,0.496700,71.264726,7.022481
201812,0.044301,75.432228,3.704320
201901,0.086861,74.985741,1.994028
201902,0.519147,67.427243,2.943399
201903,0.248436,67.513264,4.027715
201904,0.362829,70.342665,5.183999
201905,1.594308,44.938877,5.391458
201906,0.606691,66.926445,3.519305
201907,0.749967,72.462011,3.510313
201908,0.106729,74.203034,3.673821
201909,0.554452,60.087147,11.300933
201910,0.019720,68.538021,3.915356
201911,0.808825,67.182815,3.073132
201912,0.411987,67.611853,2.301175
202001,0.052485,67.111302,2.712516
202002,0.325667,64.148920,3.108375
202003,1.179803,69.362681,4.981761
202004,0.265630,69.402643,1.787804
202005,0.520656,68.312368,3.962520
202006,0.242494,44.964837,5.127250
202007,0.414128,45.865586,4.217318
202008,0.821860,46.917839,4.173528
202009,1.379034,44.649474,4.637974
202010,1.126965,36.275528,2.380226
202011,0.906403,54.154677,6.398235
202012,0.404936,58.429262,3.413568
202101,0,60.465397,2.107704
202102,0.358971,53.768749,2.815693
202103,0.843421,64.129096,2.823774
202104,0.356594,69.701767,2.284904
202105,0.120687,65.880114,3.263413
202106,0.158714,60.582846,7.687203
202107,0.302443,63.935234,3.477963
202108,0.510198,65.541643,2.850461
202109,0.010414,54.908313,3.995122
202110,0.658446,57.311584,3.160854
202111,0.314450,50.446648,3.444255
202112,0.348986,48.196340,3.479590
202201,0.303544,49.628776,2.080113
202202,0.075102,45.067618,2.103886
202203,0,53.076201,2.352725
202204,0.113908,47.239095,2.815229
202205,0.726648,47.581737,3.025347
202206,1.242705,41.301148,5.602456
202207,0.263200,47.613048,3.693434
202208,0.027482,51.179747,3.288273
202209,0.633231,45.776854,3.558427
202210,0.527103,47.980981,3.651501
202211,0.619459,42.965455,3.045930
202212,0,39.821424,3.032090
202301,0.643899,37.176770,5.137497
202302,0.546708,36.236156,2.381239
202303,0.570303,42.382572,2.973291
202304,1.505439,34.774285,3.424458
202305,0.560920,36.110991,5.126285
202306,0.613749,39.955740,3.498768
202307,0,42.190491,4.794413
202308,0.829604,47.910113,2.960181
202309,0.349404,45.053206,3.203015
202310,0.168449,50.787875,3.790378
202311,0.087099,41.387379,3.815048
202312,0.128910,48.088274,1.972021
202401,0.460653,46.726170,1.861161
202402,0.290088,49.632770,1.952531
202403,0.467262,43.768737,2.608133
202404,0.426700,43.673661,2.097243
202405,4.282411,28.184843,2.823066
202406,0.359238,36.553497,3.220271
202407,0.373285,45.743804,2.165845
202408,0.539435,39.841323,2.875301
202409,0.552783,38.412345,4.392029
202410,0,39.793493,2.607027
202411,0.546687,37.766453,1.990084
202412,0.205568,35.993742,0.547114
202501,0.413224,39.350758,0.754805
202502,0.042871,37.383331,0.990622
