"Year","Coal","Oil","Gas","Cement"
1950,8.522918,0.985245,0,0.217975
1951,8.929168,1.366672,0,0.210788
1952,8.302624,1.088208,0,0.228960
1953,7.954544,1.348352,0,0.232594
1954,7.253979,1.543166,0,0.294496
1955,8.434528,2.949520,0,0.330720
1956,7.073892,3.496629,0,0.352644
1957,6.888320,2.572128,0,0.258034
1958,5.950336,2.748000,0,0.258034
1959,8.793600,3.209664,0,0.308914
1960,7.591808,3.209664,0,0.366942
1961,8.306288,3.751936,0,0.294377
1962,8.229344,4.503056,0,0.374331
1963,7.872416,5.178643,0,0.396137
1964,7.879630,5.856581,0,0.479726
1965,6.661152,6.536576,0,0.519703
1966,7.415936,7.130144,0,0.548644
1967,7.643104,8.112096,0,0.639634
1968,8.863216,8.265984,0,0.668846
1969,8.405216,9.460448,0,0.628731
1970,8.145072,10.819792,0,0.425211
1971,8.222016,13.509168,0,0.744997
1972,7.712720,13.589776,0,0.733922
1973,7.093504,14.963776,0,0.789076
1974,7.445248,15.073696,0,0.774331
1975,6.785728,14.476464,0,0.789190
1976,6.928624,14.564400,0,0.796674
1977,7.411119,15.346108,0,0.807952
1978,6.148192,16.480672,0.018320,0.928792
1979,7.709056,17.568880,1.055232,1.066043
1980,7.408608,16.213200,1.685440,0.967834
1981,7.914240,14.568064,2.568464,1.010741
1982,8.353920,12.593168,3.792240,0.826939
1983,9.214960,11.666176,4.063376,0.780505
1984,8.745968,11.768768,4.308864,0.725850
1985,10.141952,11.376720,4.455424,0.772044
1986,11.145888,13.549472,3.110736,0.744206
1987,14.216320,12.153488,3.081424,0.775104
1988,14.514888,10.740504,3.723081,0.905165
1989,14.553408,10.431408,4.198944,0.877339
1990,14.658914,12.305007,4.414026,0.884000
1991,14.367054,13.358216,4.546653,0.782000
1992,13.765116,13.929463,4.516569,0.753000
1993,13.195587,13.895278,5.220705,0.729000
1994,12.556833,15.681266,5.151802,0.859000
1995,12.668263,15.980671,5.527482,0.879000
1996,13.073998,16.436525,6.178322,0.983000
1997,12.210017,18.112278,6.591682,1.145000
1998,11.892729,20.436396,6.720842,1.059000
1999,10.289113,23.114261,7.189719,1.166000
2000,11.107352,23.581237,8.208976,1.700904
2001,11.659160,24.759000,8.601443,1.851190
2002,11.314750,23.688497,8.632557,1.859797
2003,10.842907,23.119153,8.839606,2.126951
2004,10.206641,24.312259,8.756291,2.295081
2005,11.160146,25.644843,8.399934,2.357055
2006,10.020683,25.228062,9.428956,2.347851
2007,9.670674,24.739463,10.207724,2.374056
2008,9.643891,24.313922,10.771399,2.106733
2009,8.604719,21.328519,10.381640,1.326776
2010,8.426884,20.210729,11.365219,1.105109
2011,8.310955,18.321577,9.850020,0.966273
2012,9.621590,17.410149,9.523164,1.177022
2013,8.738544,17.611454,9.066713,1.111746
2014,8.647303,17.323963,8.795911,1.461122
2015,9.351409,18.201891,8.888332,1.652014
2016,9.205348,18.822422,9.913236,1.793524
2017,7.869823,18.614482,10.151741,1.839605
2018,6.354173,19.388491,10.600399,1.916043
2019,4.543129,19.381705,10.840974,1.892599
2020,3.757465,18.003470,10.953621,1.769640
2021,4.929065,19.215430,10.440246,2.102809
2022,4.036382,19.150390,10.760351,1.956535
2023,2.685436,18.458246,9.996153,1.835108
2024,1.947315,18.655122,10.280081,1.835108
